equipmentTime,carCode,gpsValid,gpsLatitude,gpsLongitude,gpsSpeed,gpsDirection,gpsAltitude,oilLevel,oilLevelUnit
2018-06-27T09:19:09,苏55555,True,31.526290000000003,120.35926,0.0,0.0,28.1,0,
2018-06-27T09:19:09,苏55555,True,31.526290000000003,120.35926,0.0,0.0,28.1,0,
2018-06-19T09:07:04,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:07:34,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:08:04,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:08:34,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:09:04,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:09:34,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:10:04,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:10:34,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:10:46,苏B68859,True,31.531070000000003,120.39971000000001,55.381,225.5,36.8,0,
2018-06-19T09:11:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:11:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:12:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:12:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:13:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:13:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:14:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:14:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:15:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:15:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:16:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:16:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:17:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:17:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:18:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:18:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:19:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:19:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:20:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:20:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:21:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:21:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:22:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:22:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:23:15,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:23:45,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:23:47,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:24:17,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:24:47,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:25:17,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:25:47,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:26:17,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:26:47,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:27:17,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:27:47,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:28:17,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T09:28:47,苏B68859,False,0.0,0.0,0.0,0.0,0.0,0,
2018-06-19T10:40:24,苏B68859,True,31.526450000000004,120.35927000000001,0.0,0.0,32.3,0,
2018-06-19T10:40:54,苏B68859,True,31.526390000000003,120.35929000000002,0.0,0.0,35.6,0,
2018-06-19T10:41:24,苏B68859,True,31.526410000000002,120.35925,0.0,0.0,30.2,0,
2018-06-19T10:41:54,苏B68859,True,31.526500000000002,120.35920000000002,0.0,0.0,41.5,0,
2018-06-19T10:42:24,苏B68859,True,31.526480000000003,120.35921,0.0,0.0,37.3,0,
2018-06-19T10:42:54,苏B68859,True,31.526460000000004,120.35926,0.0,0.0,14.5,0,
2018-06-19T10:43:24,苏B68859,True,31.526460000000004,120.3593,0.0,0.0,1.4,0,
2018-06-19T10:43:54,苏B68859,True,31.526460000000004,120.35931000000001,0.0,0.0,5.4,0,
2018-06-19T10:44:24,苏B68859,True,31.526470000000003,120.35925,0.0,0.0,13.3,0,
2018-06-19T10:44:54,苏B68859,True,31.526470000000003,120.35925,0.0,0.0,3.0,0,
2018-06-19T10:45:24,苏B68859,True,31.526460000000004,120.35928000000001,0.0,0.0,0.9,0,
2018-06-19T10:45:54,苏B68859,True,31.526460000000004,120.35924000000001,0.0,0.0,2.9,0,
2018-06-19T10:46:21,苏B68859,True,31.526470000000003,120.35920000000002,0.0,0.0,3.2,0,
2018-06-19T10:46:51,苏B68859,True,31.526460000000004,120.35921,0.0,0.0,3.9,0,
2018-06-19T10:47:21,苏B68859,True,31.526450000000004,120.35921,0.0,0.0,13.4,0,
2018-06-19T10:47:51,苏B68859,True,31.52643,120.35924000000001,0.0,0.0,23.1,0,
2018-06-19T10:48:21,苏B68859,True,31.526400000000002,120.35928000000001,0.0,0.0,35.2,0,
2018-06-19T10:48:51,苏B68859,True,31.526400000000002,120.35928000000001,0.0,0.0,29.3,0,
2018-06-19T10:49:21,苏B68859,True,31.52642,120.35925,0.0,0.0,35.1,0,
2018-06-19T10:49:51,苏B68859,True,31.526410000000002,120.35925,0.0,0.0,30.5,0,
2018-06-19T10:50:21,苏B68859,True,31.52642,120.35921,0.0,0.0,25.8,0,
2018-06-19T10:50:51,苏B68859,True,31.52644,120.35922000000001,0.0,0.0,26.3,0,
2018-06-19T10:51:21,苏B68859,True,31.526450000000004,120.35924000000001,0.0,0.0,14.9,0,
2018-06-19T10:51:51,苏B68859,True,31.526490000000003,120.35924000000001,0.0,0.0,3.6,0,
2018-06-19T10:52:21,苏B68859,True,31.526500000000002,120.35921,0.0,0.0,6.3,0,
2018-06-19T10:52:51,苏B68859,True,31.526480000000003,120.35919000000001,0.0,0.0,7.5,0,
2018-06-19T10:53:21,苏B68859,True,31.526490000000003,120.35919000000001,0.0,0.0,2.1,0,
2018-06-19T10:53:51,苏B68859,True,31.52652,120.35923000000001,0.0,0.0,3.6,0,
2018-06-19T10:54:21,苏B68859,True,31.526500000000002,120.35921,0.0,0.0,2.8,0,
2018-06-19T10:54:51,苏B68859,True,31.526480000000003,120.35919000000001,0.0,0.0,10.2,0,
2018-06-19T10:55:21,苏B68859,True,31.52652,120.35924000000001,0.0,0.0,5.6,0,
2018-06-19T10:55:51,苏B68859,True,31.52652,120.35925,0.0,0.0,4.4,0,
2018-06-19T10:56:21,苏B68859,True,31.526540000000004,120.35926,0.0,0.0,10.2,0,
2018-06-19T10:56:51,苏B68859,True,31.52652,120.35922000000001,0.0,0.0,12.3,0,
2018-06-19T10:57:21,苏B68859,True,31.526550000000004,120.35927000000001,0.0,0.0,6.5,0,
2018-06-19T10:57:51,苏B68859,True,31.526560000000003,120.35925,0.0,0.0,7.1,0,
2018-06-19T10:58:21,苏B68859,True,31.526540000000004,120.35925,0.0,0.0,10.2,0,
2018-06-19T10:58:51,苏B68859,True,31.526540000000004,120.35923000000001,0.0,0.0,21.2,0,
2018-06-19T10:59:21,苏B68859,True,31.52653,120.35922000000001,0.0,0.0,16.6,0,
2018-06-19T10:59:51,苏B68859,True,31.52652,120.35920000000002,0.0,0.0,25.3,0,
2018-06-19T11:00:21,苏B68859,True,31.526500000000002,120.35921,0.0,0.0,27.0,0,
2018-06-19T11:00:51,苏B68859,True,31.526500000000002,120.35923000000001,0.0,0.0,19.3,0,
2018-06-19T11:01:21,苏B68859,True,31.526500000000002,120.35924000000001,0.0,0.0,17.4,0,
2018-06-19T11:01:51,苏B68859,True,31.526500000000002,120.35928000000001,0.0,0.0,10.6,0,
2018-06-19T11:02:21,苏B68859,True,31.526490000000003,120.3593,0.0,0.0,8.1,0,
2018-06-19T11:02:51,苏B68859,True,31.526500000000002,120.3593,0.0,0.0,7.5,0,
2018-06-19T11:03:21,苏B68859,True,31.526500000000002,120.35934,0.0,0.0,5.3,0,
2018-06-19T11:03:51,苏B68859,True,31.526490000000003,120.35934,0.0,0.0,9.7,0,
2018-06-19T11:04:21,苏B68859,True,31.526500000000002,120.35934,0.0,0.0,3.9,0,
2018-06-19T11:04:51,苏B68859,True,31.52653,120.35931000000001,0.0,0.0,1.9,0,
2018-06-19T11:05:21,苏B68859,True,31.52653,120.35928000000001,0.0,0.0,6.2,0,
2018-06-19T11:05:51,苏B68859,True,31.52653,120.35923000000001,0.0,0.0,8.3,0,
2018-06-19T11:06:10,苏B68859,True,31.526480000000003,120.35923000000001,1.578,238.1,13.5,0,
2018-06-19T11:06:39,苏B68859,True,31.526470000000003,120.35923000000001,0.0,0.0,13.9,0,
2018-06-19T11:07:09,苏B68859,True,31.526480000000003,120.35923000000001,0.0,0.0,15.7,0,
2018-06-19T11:07:39,苏B68859,True,31.526490000000003,120.35922000000001,0.0,0.0,16.1,0,
2018-06-19T11:08:09,苏B68859,True,31.526490000000003,120.35922000000001,0.0,0.0,13.2,0,
2018-06-19T11:08:39,苏B68859,True,31.526460000000004,120.35931000000001,3.912,103.7,15.3,0,
2018-06-19T11:08:54,苏B68859,True,31.526370000000004,120.35940000000001,0.0,0.0,7.1,0,
2018-06-19T11:09:23,苏B68859,True,31.526290000000003,120.35937000000001,0.0,0.0,7.4,0,
2018-06-19T11:09:53,苏B68859,True,31.526270000000004,120.35935,0.0,0.0,12.0,0,
2018-06-19T11:10:23,苏B68859,True,31.52625,120.35934,0.0,0.0,17.2,0,
2018-06-19T11:10:53,苏B68859,True,31.526270000000004,120.35939,0.0,0.0,14.2,0,
2018-06-19T11:11:23,苏B68859,True,31.526290000000003,120.35943,0.0,0.0,11.4,0,
2018-06-19T11:11:53,苏B68859,True,31.526300000000003,120.35946000000001,0.0,0.0,10.8,0,
2018-06-19T11:12:23,苏B68859,True,31.526300000000003,120.35945000000001,0.0,0.0,10.2,0,
2018-06-19T11:12:53,苏B68859,True,31.526350000000004,120.35943,0.0,0.0,13.2,0,
2018-06-19T11:13:23,苏B68859,True,31.526380000000003,120.35949000000001,0.0,0.0,10.1,0,
2018-06-19T11:13:53,苏B68859,True,31.526390000000003,120.35954000000001,0.0,0.0,3.1,0,
2018-06-19T11:14:23,苏B68859,True,31.526390000000003,120.35953,0.0,0.0,1.9,0,
2018-06-19T11:14:53,苏B68859,True,31.526400000000002,120.35950000000001,0.0,0.0,2.3,0,
2018-06-19T11:15:23,苏B68859,True,31.526390000000003,120.35947000000002,0.0,0.0,3.8,0,
2018-06-19T11:15:53,苏B68859,True,31.526400000000002,120.35942000000001,0.0,0.0,17.9,0,
2018-06-19T11:16:09,苏B68859,True,31.526550000000004,120.35928000000001,8.043,353.0,18.6,0,
2018-06-19T11:16:17,苏B68859,True,31.52672,120.35955000000001,12.948,48.2,15.8,0,
2018-06-19T11:16:31,苏B68859,True,31.52689,120.35965000000002,0.0,0.0,7.6,0,
2018-06-19T11:16:54,苏B68859,True,31.52698,120.35983000000002,9.2,59.3,10.6,0,
2018-06-19T11:17:03,苏B68859,True,31.527150000000002,120.35996000000002,8.53,357.4,8.2,0,
2018-06-19T11:17:32,苏B68859,True,31.52718,120.35993,0.0,0.0,3.4,0,
2018-06-19T11:18:02,苏B68859,True,31.527200000000004,120.35989000000001,6.117,319.4,5.7,0,
