1.204921600000000126e+02,3.150809000000000282e+01
1.204919800000000123e+02,3.150797000000000381e+01
1.205035500000000042e+02,3.148760000000000403e+01
1.205023400000000038e+02,3.147791000000000139e+01
1.204881800000000140e+02,3.147067000000000192e+01
1.204882400000000047e+02,3.147086000000000183e+01
1.205023800000000165e+02,3.148476000000000141e+01
1.204876800000000117e+02,3.147040000000000148e+01
1.204863700000000080e+02,3.147047000000000239e+01
1.204917400000000072e+02,3.146735000000000326e+01
1.205023400000000038e+02,3.147826000000000235e+01
1.204966300000000103e+02,3.147143000000000157e+01
1.204956400000000087e+02,3.151112000000000180e+01
1.205022600000000068e+02,3.147892000000000223e+01
1.204964900000000085e+02,3.147137000000000384e+01
1.204933100000000081e+02,3.146835000000000093e+01
1.204965200000000038e+02,3.147134000000000142e+01
1.204996000000000151e+02,3.147922000000000153e+01
1.204851700000000108e+02,3.150799000000000305e+01
1.204863700000000080e+02,3.147047000000000239e+01
1.204964900000000085e+02,3.147141000000000233e+01
1.205120500000000163e+02,3.150290000000000390e+01
1.204983400000000131e+02,3.147610000000000241e+01
1.204965200000000038e+02,3.147139000000000308e+01
1.205155000000000030e+02,3.149505000000000265e+01
1.204863700000000080e+02,3.147050000000000125e+01
1.204866000000000099e+02,3.147032000000000096e+01
1.204874700000000161e+02,3.147031000000000134e+01
1.204863800000000111e+02,3.147049000000000163e+01
1.204964600000000132e+02,3.147140000000000271e+01
1.204876900000000148e+02,3.147039000000000186e+01
1.204931400000000110e+02,3.147987000000000180e+01
1.205023900000000054e+02,3.148586000000000240e+01
1.204845300000000066e+02,3.147492000000000090e+01
1.204986100000000135e+02,3.147929000000000244e+01
1.204874600000000129e+02,3.147032000000000096e+01
1.205023500000000070e+02,3.148265000000000313e+01
1.204863800000000111e+02,3.147047000000000239e+01
1.204770800000000150e+02,3.150866000000000255e+01
1.204922400000000096e+02,3.150951000000000235e+01
1.204928500000000042e+02,3.147927000000000319e+01
1.205160400000000038e+02,3.150035000000000096e+01
1.204863700000000080e+02,3.147051000000000087e+01
1.204873900000000049e+02,3.147692000000000334e+01
1.205166900000000112e+02,3.150031000000000247e+01
1.204863800000000111e+02,3.147049000000000163e+01
1.205147000000000048e+02,3.148759000000000086e+01
1.204876600000000053e+02,3.147043000000000390e+01
1.205021400000000114e+02,3.147867000000000104e+01
1.205120400000000132e+02,3.148759000000000086e+01
1.204929300000000154e+02,3.146807000000000087e+01
1.204969900000000109e+02,3.147204000000000335e+01
1.204876400000000132e+02,3.147045000000000314e+01
1.205167000000000144e+02,3.150029000000000323e+01
1.204863700000000080e+02,3.147047000000000239e+01
1.204882200000000125e+02,3.147068000000000154e+01
1.204973800000000068e+02,3.147271000000000285e+01
1.204964200000000147e+02,3.147137000000000384e+01
1.204996800000000121e+02,3.147922000000000153e+01
1.204874200000000144e+02,3.147035000000000338e+01
1.204876900000000148e+02,3.147041000000000111e+01
1.204965100000000149e+02,3.147143000000000157e+01
1.204876800000000117e+02,3.147040000000000148e+01
1.204984700000000117e+02,3.147728000000000392e+01
1.205170400000000086e+02,3.149970000000000425e+01
1.204986300000000057e+02,3.147937000000000296e+01
1.204766200000000111e+02,3.150880000000000081e+01
1.204917100000000119e+02,3.147941000000000145e+01
1.205166800000000080e+02,3.150028000000000361e+01
1.204992500000000035e+02,3.146839000000000297e+01
1.205168100000000067e+02,3.150004000000000204e+01
1.205023800000000165e+02,3.148335000000000150e+01
1.204931000000000125e+02,3.148067000000000348e+01
1.204996400000000136e+02,3.146860000000000213e+01
1.204963800000000163e+02,3.147148000000000323e+01
1.204921900000000079e+02,3.150828000000000273e+01
1.205021100000000160e+02,3.147870000000000346e+01
1.204857600000000133e+02,3.147583000000000197e+01
1.204964700000000164e+02,3.147141000000000233e+01
1.204981200000000143e+02,3.147480000000000189e+01
1.204947600000000136e+02,3.146935000000000215e+01
1.204875000000000114e+02,3.147039000000000186e+01
1.205061200000000099e+02,3.150590000000000401e+01
1.204877000000000038e+02,3.147043000000000390e+01
1.205023500000000070e+02,3.147900000000000276e+01
1.205023800000000165e+02,3.148453000000000301e+01
1.204760300000000086e+02,3.150896000000000186e+01
1.204877000000000038e+02,3.147043000000000390e+01
1.205064500000000152e+02,3.148761000000000365e+01
1.204964700000000164e+02,3.147138000000000346e+01
1.204873800000000159e+02,3.147065000000000268e+01
1.204875600000000162e+02,3.147038000000000224e+01
1.204924400000000162e+02,3.151318000000000197e+01
1.204985500000000087e+02,3.147912000000000177e+01
1.205167100000000033e+02,3.150039000000000300e+01
1.204894500000000050e+02,3.148120000000000118e+01
1.204963000000000051e+02,3.147095000000000198e+01
1.204873800000000159e+02,3.147064000000000306e+01
1.205164000000000044e+02,3.149767000000000294e+01
1.204920100000000076e+02,3.151309000000000182e+01
1.205166700000000048e+02,3.149858000000000402e+01
1.205023500000000070e+02,3.148616000000000170e+01
1.204876800000000117e+02,3.147042000000000428e+01
1.205103100000000040e+02,3.148760000000000403e+01
1.205025800000000089e+02,3.148769000000000418e+01
1.205170000000000101e+02,3.149959000000000131e+01
1.205153200000000169e+02,3.149100000000000321e+01
1.205166700000000048e+02,3.150027000000000399e+01
1.204916200000000117e+02,3.150809000000000282e+01
1.204964700000000164e+02,3.147138000000000346e+01
1.204863700000000080e+02,3.147047000000000239e+01
1.205022000000000162e+02,3.148168000000000433e+01
1.204863800000000111e+02,3.147049000000000163e+01
1.204964300000000037e+02,3.147140000000000271e+01
1.205170800000000071e+02,3.149964000000000297e+01
1.205154300000000092e+02,3.149470000000000169e+01
1.204934900000000084e+02,3.146841000000000221e+01
1.205023600000000101e+02,3.148146000000000200e+01
1.205143500000000074e+02,3.148756000000000199e+01
1.204969400000000093e+02,3.147195000000000320e+01
1.205166800000000080e+02,3.150031000000000247e+01
1.204856300000000147e+02,3.147363000000000355e+01
1.205023500000000070e+02,3.148008000000000095e+01
1.205021800000000098e+02,3.148157000000000139e+01
1.205023700000000133e+02,3.148129000000000133e+01
1.205166700000000048e+02,3.150033000000000172e+01
1.205166500000000127e+02,3.150036000000000413e+01
1.205166800000000080e+02,3.150028000000000361e+01
1.205166900000000112e+02,3.150031000000000247e+01
1.204876500000000163e+02,3.147044000000000352e+01
1.204874500000000097e+02,3.147032000000000096e+01
1.204928100000000057e+02,3.151272000000000162e+01
1.205249900000000167e+02,3.147853000000000279e+01
1.204877800000000150e+02,3.147030000000000172e+01
1.205168400000000162e+02,3.150016000000000105e+01
1.205023600000000101e+02,3.148522000000000176e+01
1.205021400000000114e+02,3.147866000000000142e+01
1.205023500000000070e+02,3.147931000000000168e+01
1.205207700000000131e+02,3.148007000000000133e+01
1.205021700000000067e+02,3.147877000000000081e+01
1.204964500000000100e+02,3.147139000000000308e+01
1.205250100000000089e+02,3.147858000000000089e+01
1.204864000000000033e+02,3.147044000000000352e+01
1.205023400000000038e+02,3.147945000000000348e+01
1.205166700000000048e+02,3.150034000000000134e+01
1.205158900000000131e+02,3.149609000000000236e+01
1.204982600000000161e+02,3.147574000000000183e+01
1.205167300000000097e+02,3.150030000000000285e+01
1.204886800000000164e+02,3.147025000000000361e+01
1.204893800000000113e+02,3.148207000000000377e+01
1.204969500000000124e+02,3.147201000000000093e+01
1.204989600000000110e+02,3.150879000000000119e+01
1.204804800000000142e+02,3.150802000000000191e+01
1.204964600000000132e+02,3.147138000000000346e+01
1.204964700000000164e+02,3.147134000000000142e+01
1.205026100000000042e+02,3.148766000000000176e+01
1.204963800000000163e+02,3.147150000000000247e+01
1.204964500000000100e+02,3.147130000000000294e+01
1.204876800000000117e+02,3.147046000000000276e+01
1.205021900000000130e+02,3.147874000000000194e+01
1.205153200000000169e+02,3.149132000000000176e+01
1.204875800000000083e+02,3.147040000000000148e+01
1.204876700000000085e+02,3.147041000000000111e+01
1.204876600000000053e+02,3.147042000000000428e+01
1.205167000000000144e+02,3.150030000000000285e+01
1.205023700000000133e+02,3.148566000000000287e+01
1.204965100000000149e+02,3.147138000000000346e+01
1.205021600000000035e+02,3.147883000000000209e+01
1.204878900000000073e+02,3.147059000000000140e+01
1.204876900000000148e+02,3.147048000000000201e+01
1.204966000000000150e+02,3.147142000000000195e+01
1.205151000000000039e+02,3.148254000000000374e+01
1.205024500000000103e+02,3.150665000000000404e+01
1.205023400000000038e+02,3.147863000000000255e+01
1.204863700000000080e+02,3.147050000000000125e+01
1.204984400000000164e+02,3.147682000000000357e+01
1.204863500000000158e+02,3.147047000000000239e+01
1.204922600000000159e+02,3.151327000000000211e+01
1.204876600000000053e+02,3.147042000000000428e+01
1.204875900000000115e+02,3.147040000000000148e+01
1.205023600000000101e+02,3.148164000000000229e+01
1.205167200000000065e+02,3.150029000000000323e+01
1.204876400000000132e+02,3.147041000000000111e+01
1.205153100000000137e+02,3.149099000000000359e+01
1.205022200000000083e+02,3.148153000000000290e+01
1.204877100000000070e+02,3.147038000000000224e+01
1.205165700000000157e+02,3.150013000000000218e+01
1.205155900000000031e+02,3.149515000000000242e+01
1.204982200000000034e+02,3.147513000000000361e+01
1.205022400000000147e+02,3.148751000000000388e+01
1.204876700000000085e+02,3.147041000000000111e+01
1.205023400000000038e+02,3.148075000000000401e+01
1.205066600000000108e+02,3.148762000000000327e+01
1.205023600000000101e+02,3.148718000000000217e+01
1.204863700000000080e+02,3.147048000000000201e+01
1.205023800000000165e+02,3.148666000000000409e+01
1.205023200000000116e+02,3.148746000000000222e+01
1.204874600000000129e+02,3.147032000000000096e+01
1.204876900000000148e+02,3.147038000000000224e+01
1.204863500000000158e+02,3.147049000000000163e+01
1.205165300000000030e+02,3.150017000000000422e+01
1.204964800000000054e+02,3.147141000000000233e+01
1.204863700000000080e+02,3.147049000000000163e+01
1.204863500000000158e+02,3.147047000000000239e+01
1.205021900000000130e+02,3.148502000000000223e+01
1.204880400000000122e+02,3.147068000000000154e+01
1.204966500000000167e+02,3.147146000000000399e+01
1.204965000000000117e+02,3.147140000000000271e+01
1.204893900000000144e+02,3.148276000000000252e+01
1.205023200000000116e+02,3.147876000000000118e+01
1.204876600000000053e+02,3.147042000000000428e+01
1.204963800000000163e+02,3.147148000000000323e+01
1.205166600000000159e+02,3.149837000000000131e+01
1.205165200000000141e+02,3.150011000000000294e+01
1.205005900000000167e+02,3.147899000000000314e+01
1.204874100000000112e+02,3.147065000000000268e+01
1.204874400000000065e+02,3.147034000000000376e+01
1.205169300000000163e+02,3.149979000000000084e+01
1.205019700000000142e+02,3.147870000000000346e+01
1.204866000000000099e+02,3.147047000000000239e+01
1.205022300000000115e+02,3.148748000000000147e+01
1.204942000000000064e+02,3.151205000000000211e+01
1.205167500000000160e+02,3.149997000000000114e+01
1.204874600000000129e+02,3.147032000000000096e+01
1.204880400000000122e+02,3.147090000000000387e+01
1.204894000000000034e+02,3.148250000000000171e+01
1.204915500000000037e+02,3.146729000000000198e+01
1.205022800000000132e+02,3.150636000000000081e+01
1.205023300000000148e+02,3.150674000000000419e+01
1.205019600000000111e+02,3.147874000000000194e+01
1.204760800000000103e+02,3.150898000000000110e+01
1.205023900000000054e+02,3.148395000000000366e+01
1.204975200000000086e+02,3.147294000000000125e+01
1.205153000000000105e+02,3.149030000000000129e+01
1.204922600000000159e+02,3.151221000000000316e+01
1.204801400000000058e+02,3.150805000000000433e+01
1.204949400000000139e+02,3.146957000000000093e+01
1.204981500000000096e+02,3.147503000000000384e+01
1.204976500000000073e+02,3.147342000000000084e+01
1.204863900000000143e+02,3.147048000000000201e+01
1.204871800000000093e+02,3.147678000000000154e+01
1.204874400000000065e+02,3.147034000000000376e+01
1.204880500000000154e+02,3.147067000000000192e+01
1.205166800000000080e+02,3.150027000000000399e+01
1.205166600000000159e+02,3.150031000000000247e+01
1.204847500000000053e+02,3.147514000000000323e+01
1.204880700000000076e+02,3.147070000000000434e+01
1.204877200000000101e+02,3.147040000000000148e+01
1.204894600000000082e+02,3.148021000000000313e+01
1.205022200000000083e+02,3.148522000000000176e+01
1.204982700000000051e+02,3.147541000000000366e+01
1.205166700000000048e+02,3.150033000000000172e+01
1.204964600000000132e+02,3.147136000000000422e+01
1.204877100000000070e+02,3.147043000000000390e+01
1.204979900000000157e+02,3.147414000000000200e+01
1.204895800000000037e+02,3.146945000000000192e+01
1.204886700000000133e+02,3.147028000000000247e+01
1.204931500000000142e+02,3.147986000000000217e+01
1.204972100000000097e+02,3.147239000000000431e+01
1.204876400000000132e+02,3.147042000000000428e+01
1.205166700000000048e+02,3.150033000000000172e+01
1.205009400000000142e+02,3.147887000000000413e+01
1.205166800000000080e+02,3.150024000000000157e+01
1.205011400000000066e+02,3.147886000000000095e+01
1.204875500000000130e+02,3.147040000000000148e+01
1.205021600000000035e+02,3.147880000000000322e+01
1.205145000000000124e+02,3.148759000000000086e+01
1.204863600000000048e+02,3.147051000000000087e+01
1.204761900000000168e+02,3.150892000000000337e+01
1.204900200000000154e+02,3.146899000000000157e+01
1.205166700000000048e+02,3.150028000000000361e+01
1.204875900000000115e+02,3.147040000000000148e+01
1.205022000000000162e+02,3.148138000000000147e+01
1.204891400000000061e+02,3.150809000000000282e+01
1.204873900000000049e+02,3.147065000000000268e+01
1.204846500000000162e+02,3.147475000000000378e+01
1.204894600000000082e+02,3.147972000000000392e+01
1.205023000000000053e+02,3.147880000000000322e+01
1.205166900000000112e+02,3.150031000000000247e+01
1.204960000000000093e+02,3.147068000000000154e+01
1.205091200000000100e+02,3.148759000000000086e+01
1.204873900000000049e+02,3.147064000000000306e+01
1.204914000000000129e+02,3.146736000000000288e+01
1.204863800000000111e+02,3.147050000000000125e+01
1.204960300000000046e+02,3.151093000000000188e+01
1.204990300000000047e+02,3.147935000000000372e+01
1.204874200000000144e+02,3.147031000000000134e+01
1.205166800000000080e+02,3.150026000000000082e+01
1.205165800000000047e+02,3.150048000000000314e+01
1.205025200000000041e+02,3.148773000000000266e+01
1.204873800000000159e+02,3.147065000000000268e+01
1.204924400000000162e+02,3.151317000000000235e+01
1.205250200000000120e+02,3.147856000000000165e+01
1.205147100000000080e+02,3.148759000000000086e+01
1.204965000000000117e+02,3.147136000000000422e+01
1.204874500000000097e+02,3.147034000000000376e+01
1.205023500000000070e+02,3.148530000000000229e+01
1.204948300000000074e+02,3.146947000000000116e+01
1.205046200000000169e+02,3.150645000000000095e+01
1.205076400000000092e+02,3.148764000000000252e+01
1.204811500000000137e+02,3.150808000000000320e+01
1.205152800000000042e+02,3.149098000000000397e+01
1.204917600000000135e+02,3.146739000000000175e+01
1.204893600000000049e+02,3.150809000000000282e+01
1.205050500000000113e+02,3.150636000000000081e+01
1.204863700000000080e+02,3.147047000000000239e+01
1.205023600000000101e+02,3.147889000000000337e+01
1.205022400000000147e+02,3.148721000000000103e+01
1.204966100000000040e+02,3.147153000000000134e+01
1.205023800000000165e+02,3.148372000000000170e+01
1.204863700000000080e+02,3.147047000000000239e+01
1.205153500000000122e+02,3.149335000000000306e+01
1.204877000000000038e+02,3.147041000000000111e+01
1.204911000000000030e+02,3.147943000000000424e+01
1.205019900000000064e+02,3.147871000000000308e+01
1.205169400000000053e+02,3.149980000000000402e+01
1.204863800000000111e+02,3.147047000000000239e+01
1.205166500000000127e+02,3.150034000000000134e+01
1.205027600000000092e+02,3.150658000000000314e+01
1.204988200000000091e+02,3.147943000000000424e+01
1.204992100000000050e+02,3.147934000000000410e+01
1.204931200000000047e+02,3.148068000000000310e+01
1.204876500000000163e+02,3.147040000000000148e+01
1.204984700000000117e+02,3.147752000000000194e+01
1.205023500000000070e+02,3.148006000000000171e+01
1.205163700000000091e+02,3.149770000000000181e+01
1.205023500000000070e+02,3.148088000000000264e+01
1.205166900000000112e+02,3.150025000000000119e+01
1.205141200000000055e+02,3.150013000000000218e+01
1.204884600000000034e+02,3.147058000000000177e+01
1.205021900000000130e+02,3.148509000000000313e+01
1.204922000000000111e+02,3.146762000000000370e+01
1.205167300000000097e+02,3.150034000000000134e+01
1.205166800000000080e+02,3.150030000000000285e+01
1.204875000000000114e+02,3.147035000000000338e+01
1.204926600000000150e+02,3.147930000000000206e+01
1.205023500000000070e+02,3.148647000000000418e+01
1.204873800000000159e+02,3.147064000000000306e+01
1.204964800000000054e+02,3.147140000000000271e+01
1.205028600000000125e+02,3.148762000000000327e+01
1.205166600000000159e+02,3.150030000000000285e+01
1.205157500000000113e+02,3.149582000000000193e+01
1.204873200000000111e+02,3.147046000000000276e+01
1.204885900000000163e+02,3.147777000000000314e+01
1.204922300000000064e+02,3.151073000000000235e+01
1.204964900000000085e+02,3.147142000000000195e+01
1.204876600000000053e+02,3.147044000000000352e+01
1.204876900000000148e+02,3.147045000000000314e+01
1.204922800000000080e+02,3.151245000000000118e+01
1.205166700000000048e+02,3.150030000000000285e+01
1.204863800000000111e+02,3.147049000000000163e+01
1.204878300000000166e+02,3.147038000000000224e+01
1.204876700000000085e+02,3.147041000000000111e+01
1.205249800000000135e+02,3.147854000000000241e+01
1.204893100000000032e+02,3.147889000000000337e+01
1.204863800000000111e+02,3.147046000000000276e+01
1.205050200000000160e+02,3.148763000000000289e+01
1.204982700000000051e+02,3.147538000000000125e+01
1.205166700000000048e+02,3.150024000000000157e+01
1.204852400000000046e+02,3.147546000000000177e+01
1.204873900000000049e+02,3.147065000000000268e+01
1.204786000000000143e+02,3.150824000000000424e+01
1.205152700000000152e+02,3.149006000000000327e+01
1.205154100000000028e+02,3.149456000000000344e+01
1.205023700000000133e+02,3.148633000000000237e+01
1.204772800000000075e+02,3.150857000000000241e+01
1.205149500000000131e+02,3.148782000000000281e+01
1.205149300000000068e+02,3.148778000000000432e+01
1.205042900000000117e+02,3.150652000000000186e+01
1.204964300000000037e+02,3.147137000000000384e+01
1.205023500000000070e+02,3.147903000000000162e+01
1.204908900000000074e+02,3.150799000000000305e+01
1.205023800000000165e+02,3.148499000000000336e+01
